Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2008,Del Norte County,Crescent City,34,0,2,6,26,241,52,21,168,22,0,0,3,19,79,17,4,58,0,0,1,1,0,2,0,0,1,0,5,0,4,1,0,0,0,1,1,2,5,18,9,43,10,0,10,0,42,18,24,0,13,7,1,0,1,38,17,2,8,15,2,85,39,24,46,59
2008,Del Norte County,CA Highway Patrol - Del Norte,1,0,0,0,1,46,1,45,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,15,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,El Dorado County,El Dorado Co. Sheriff's Department,235,7,17,21,190,2038,738,14,1286,167,13,5,16,133,401,175,9,217,8,4,8,20,3,15,2,6,3,1,11,4,1,1,7,5,0,3,11,19,82,78,441,297,414,75,135,204,324,153,91,80,4,5,5,5,16,132,443,71,16,125,1,477,564,227,234,261
2008,El Dorado County,Placerville,62,0,1,8,53,272,88,33,151,47,0,1,4,42,64,24,7,33,0,1,2,3,1,1,0,0,2,0,6,2,1,0,1,0,0,4,1,4,11,37,47,41,46,4,30,12,42,26,9,7,24,4,5,0,2,30,30,12,3,15,0,59,45,26,37,43
2008,El Dorado County,South Lake Tahoe,154,1,11,31,111,569,260,35,274,74,0,3,12,59,135,59,9,67,1,1,0,2,0,7,4,3,6,2,20,6,2,1,2,6,0,14,12,28,31,40,117,143,135,40,44,51,125,74,45,6,27,4,4,0,3,54,43,13,13,65,2,81,88,32,37,117
2008,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,0,201,0,162,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,19,26,0,0,0,5,34,0,0,0,0,0,0,39,0
2008,Fresno County,Fresno Co. Sheriff's Department,652,19,30,126,477,6121,1735,914,3472,387,8,26,58,295,788,312,128,348,16,213,51,280,0,28,2,47,13,14,52,30,6,2,8,34,2,44,113,75,219,70,1351,384,1173,351,821,1,562,234,328,0,509,178,227,0,1,24,1207,230,37,153,16,1804,1747,462,463,800
2008,Fresno County,Clovis,148,2,19,51,76,3209,665,277,2267,105,1,14,23,67,767,211,58,498,8,1,6,15,9,19,0,11,4,3,33,2,11,0,0,5,0,33,3,15,35,23,354,311,382,123,259,0,283,116,167,0,240,23,14,3,7,417,881,313,76,77,6,487,739,351,415,762
2008,Fresno County,Coalinga,71,0,3,8,60,524,99,26,399,49,0,2,3,44,71,8,6,57,4,1,0,5,1,3,0,1,0,0,7,2,0,1,2,1,0,2,1,4,15,40,64,35,69,29,40,0,30,19,11,0,12,9,5,7,6,44,166,12,25,14,11,114,97,76,96,130
2008,Fresno County,Firebaugh,12,0,1,2,9,158,18,20,120,6,0,0,0,6,6,2,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2,5,16,2,6,3,3,0,12,3,9,0,16,4,0,0,0,1,14,42,6,4,0,53,34,31,29,26
2008,Fresno County,Fowler,8,0,0,1,7,163,30,39,94,4,0,0,0,4,7,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,27,3,18,9,9,0,12,3,9,0,23,9,7,0,1,4,36,14,3,4,0,32,31,8,23,32
2008,Fresno County,Fresno,2782,40,80,984,1678,22056,4173,3777,14106,1256,34,34,271,917,3256,316,359,2581,72,97,55,224,39,70,10,301,84,62,537,640,98,18,53,97,16,62,414,358,568,338,3238,935,2811,977,1272,562,1362,904,187,271,2864,785,128,20,38,2477,3647,3462,298,1646,124,2394,4458,1976,3417,4255
2008,Fresno County,Huron,59,0,3,19,37,126,41,16,69,40,0,2,11,27,15,10,2,3,1,0,3,4,0,2,1,1,0,4,14,12,0,1,2,2,0,2,1,8,13,15,30,11,27,11,11,5,14,12,1,1,13,2,1,0,0,2,17,18,14,7,0,11,12,10,21,26
2008,Fresno County,Kerman,27,0,1,5,21,452,85,77,290,22,0,1,3,18,384,65,70,249,1,0,0,1,1,1,0,1,1,0,3,1,0,0,1,0,0,3,3,3,10,5,64,21,56,23,33,0,29,16,13,0,77,0,0,1,11,15,7,114,16,11,0,115,75,61,83,71
2008,Fresno County,Kingsburg,22,1,2,2,17,417,96,76,245,18,0,2,1,15,109,21,53,35,1,0,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,2,2,4,6,5,46,50,74,25,49,0,22,5,17,0,57,16,3,0,0,23,136,3,15,19,2,47,75,37,62,71
2008,Fresno County,Parlier,132,2,6,18,106,535,131,97,307,81,0,3,4,74,44,11,4,29,7,7,3,17,1,4,2,5,2,0,11,9,0,1,0,6,0,2,6,20,31,49,87,44,88,36,52,0,43,13,30,0,94,3,0,1,1,26,123,44,25,4,0,83,65,46,72,124
2008,Fresno County,Reedley,130,1,10,17,102,638,105,119,414,61,0,3,5,53,49,18,8,23,12,0,0,12,1,9,1,7,1,2,7,0,1,0,1,1,1,13,37,12,29,24,95,10,73,25,48,0,32,19,13,0,92,25,2,1,1,25,135,50,33,30,5,134,123,82,98,111
2008,Fresno County,Sanger,120,0,9,15,96,733,181,92,460,50,0,5,6,39,55,16,12,27,1,0,1,2,0,5,4,5,3,0,7,0,0,1,1,1,0,12,42,15,13,26,163,18,133,52,81,0,48,26,22,0,73,19,0,5,1,30,184,74,33,35,0,98,114,82,110,154
2008,Fresno County,Selma,84,0,6,27,51,1244,230,258,756,33,0,2,5,26,107,20,13,74,6,1,0,7,1,5,1,3,4,5,15,16,4,1,0,5,0,1,10,18,20,3,179,51,157,43,114,0,73,24,49,0,204,46,8,0,1,92,364,120,15,65,1,98,174,99,109,374
2008,Fresno County,Fresno Community College,4,0,0,2,2,158,14,13,131,2,0,0,1,1,8,3,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,5,9,4,1,1,2,10,4,1,5,9,4,0,0,0,4,31,14,17,52,4,9,36,36,33,26
2008,Fresno County,Union Pacific RR - Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Fresno County,San Joaquin DPR,0,0,0,0,0,9,2,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,2,2,0
2008,Fresno County,Reedley Community College,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,17,1,7,11,11,9,8
2008,Fresno County,CSU Fresno,11,0,1,6,4,416,79,13,324,0,0,0,0,0,16,4,4,8,0,0,0,0,0,1,0,1,2,0,3,2,0,0,0,1,0,3,0,1,0,3,17,62,2,1,1,0,77,22,45,10,10,0,3,0,2,0,99,1,88,81,7,46,81,68,116,59
2008,Fresno County,CA Highway Patrol - Fresno,0,0,0,0,0,224,0,211,13,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,8,12,0,0,0,6,7,0,0,0,0,2,1,0,10
2008,Fresno County,Coalinga State Hospital,25,0,1,1,23,27,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,17,0,4,2,0,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,0,20,1,5,3,14
2008,Glenn County,Glenn Co. Sheriff's Department,9,1,0,0,8,141,51,2,88,7,1,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,24,27,25,4,17,4,26,10,7,9,0,1,1,0,0,0,8,3,3,22,5,47,45,15,23,5
2008,Glenn County,Orland,29,1,2,7,19,207,82,11,114,19,0,1,4,14,47,24,4,19,2,1,1,4,1,2,0,2,1,3,1,2,1,0,0,1,1,2,6,2,8,3,33,49,42,11,17,14,40,18,18,4,7,2,2,1,1,6,22,14,28,18,1,23,23,27,50,14
2008,Glenn County,Willows,25,0,4,3,18,227,60,14,153,2,0,1,0,1,9,2,3,4,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,3,11,4,27,33,42,11,11,20,18,7,8,3,9,2,3,0,0,8,47,1,23,25,0,49,37,39,37,40
2008,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,0,28,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Humboldt County,Humboldt Co. Sheriff's Department,137,1,13,20,103,954,273,27,654,83,1,9,6,67,90,20,13,57,5,3,0,8,1,12,1,7,0,1,12,0,0,0,0,1,3,16,12,22,50,19,172,101,181,33,88,60,92,30,37,25,13,4,10,0,0,60,309,8,34,0,24,219,269,124,137,124
2008,Humboldt County,Arcata,43,0,1,13,29,565,164,33,368,24,0,0,4,20,130,26,2,102,3,1,3,7,3,1,0,3,1,5,4,5,5,1,0,1,0,1,0,3,11,15,111,53,83,12,44,27,81,29,28,24,21,6,6,0,3,125,84,9,40,42,1,64,66,61,67,174
2008,Humboldt County,Blue Lake,1,0,0,0,1,22,9,0,13,1,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,7,1,5,1,2,2,0,0,0,0,0,0,0,0,7,0,1,3,0,2,3,2,4,4
2008,Humboldt County,Eureka,230,2,8,64,156,1241,365,196,680,60,2,1,10,47,183,12,8,163,7,4,4,15,3,8,0,9,11,13,31,32,10,4,0,12,0,6,1,6,58,91,244,121,174,33,49,92,191,48,34,109,126,54,16,29,28,182,90,1,96,71,0,183,186,127,154,213
2008,Humboldt County,Ferndale,3,0,0,0,3,17,6,1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,3,0,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,9,2,4,0,4
2008,Humboldt County,Fortuna,23,0,7,3,13,443,94,28,321,15,0,5,0,10,81,21,6,54,3,0,2,5,0,6,1,1,0,0,2,2,0,0,0,1,0,0,0,4,8,1,33,61,54,17,37,0,40,13,27,0,7,13,8,2,2,48,62,5,38,43,1,120,49,57,107,108
2008,Humboldt County,Trinidad,2,0,0,0,2,20,5,0,15,1,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,1,1,0,3,2,1,0,0,0,0,0,0,4,8,0,1,0,0,2,6,2,2,5
2008,Humboldt County,Rio Dell,11,0,3,2,6,63,19,5,39,4,0,1,0,3,7,2,1,4,1,2,0,3,0,2,1,2,0,0,0,0,0,1,0,1,0,0,2,0,1,3,17,2,13,1,11,1,6,5,1,0,5,0,0,0,0,1,2,0,0,4,0,32,9,3,14,13
2008,Humboldt County,CSU Humboldt (Arcata),7,0,5,0,2,150,12,3,135,4,0,2,0,2,20,2,2,16,1,0,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,5,2,1,2,7,4,2,1,1,0,2,0,0,1,14,1,32,62,2,23,29,23,52,31
2008,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Humboldt County,Northern Coast Redwoods DPR,2,0,0,0,2,57,6,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,6,1,0,5,3,0,0,0,0,1,38,0,0,1,1,7,22,15,6,5
2008,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0,130,0,125,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,14,22,0,0,0,0,5,0,0,0,0,0,0,0,5
2008,Imperial County,Imperial Co. Sheriff's Department,121,2,7,14,98,976,315,28,633,71,1,3,3,64,60,22,5,33,5,0,4,9,2,6,1,5,2,0,7,5,0,1,0,5,0,3,8,0,90,0,147,168,237,76,158,3,78,16,62,0,9,2,17,0,2,0,75,19,7,0,2,528,368,92,70,103
2008,Imperial County,Brawley,75,3,4,18,50,1063,473,112,478,37,2,1,10,24,97,54,5,38,2,2,4,8,1,4,0,0,2,2,14,5,4,1,1,2,0,5,1,14,32,3,84,389,147,53,94,0,326,107,219,0,92,1,19,0,11,8,26,32,29,4,0,368,44,25,28,381
2008,Imperial County,Calexico,92,3,0,39,50,1408,469,439,500,57,2,2,15,38,167,67,9,91,4,4,8,16,2,0,0,3,8,8,20,26,3,2,1,1,0,6,7,10,22,11,96,373,235,88,124,23,234,75,128,31,273,151,15,0,24,43,54,142,17,14,1,205,77,49,69,305
2008,Imperial County,Calipatria,0,0,0,0,0,56,37,8,11,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,23,21,1,1,14,12,0,2,8,0,0,0,0,0,5,0,0,4,0,2,0,2,1,8
2008,Imperial County,El Centro,169,0,10,52,107,2230,509,309,1412,65,0,0,13,52,246,53,4,189,2,3,2,7,0,8,2,14,13,6,19,15,4,5,4,6,2,16,7,6,63,31,239,270,223,73,150,0,286,87,195,4,298,1,10,1,52,303,182,69,79,10,2,714,226,176,284,726
2008,Imperial County,Holtville,3,0,0,2,1,108,51,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,4,47,30,9,21,0,21,5,16,0,25,0,1,0,0,0,1,1,4,1,0,24,7,5,7,12
2008,Imperial County,Imperial,8,0,1,1,6,158,30,26,102,7,0,0,2,5,14,6,0,8,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,18,12,25,8,7,10,5,1,2,2,19,3,4,1,0,5,31,26,9,4,0,26,50,23,16,13
2008,Imperial County,Westmorland,6,0,0,1,5,26,11,9,6,6,0,0,1,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,9,2,6,3,3,0,5,5,0,0,4,4,1,0,0,0,3,1,1,0,0,1,2,0,4,0
2008,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0,57,53,0,4,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,47,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1
2008,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0,146,0,130,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,40,0,0,0,0,15,0,0,0,1,0,1,0,15
2008,Inyo County,Inyo Co. Sheriff's Department,58,0,1,2,55,178,66,2,110,35,0,0,0,35,37,14,1,22,4,0,0,4,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,8,46,25,41,34,13,12,9,32,13,18,1,2,0,0,0,0,3,25,8,17,20,0,37,37,25,26,22
2008,Inyo County,Bishop,27,0,0,1,26,174,43,10,121,18,0,0,1,17,49,11,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,9,13,21,22,9,2,6,1,34,10,16,8,6,2,2,1,5,4,22,2,18,32,0,37,31,19,38,33
2008,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0,25,1,18,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,5,6,0,0,0,0,5,0,0,0,1,0,1,0,5
2008,Kern County,Kern Co. Sheriff's Department,1891,23,137,461,1270,10541,3272,1455,5814,881,14,86,137,644,1204,326,296,582,120,165,104,389,10,128,9,100,56,50,255,167,72,17,36,87,3,79,134,240,612,284,1560,1712,2221,643,1560,18,1051,463,577,11,869,485,101,8,9,289,1767,601,108,978,21,2033,2217,845,996,1756
2008,Kern County,Arvin,124,1,6,23,94,757,278,119,360,45,1,2,4,38,121,50,29,42,1,19,2,22,0,6,0,2,3,1,17,8,2,0,1,7,0,5,2,20,22,50,131,147,183,82,92,9,95,50,39,6,98,17,4,1,1,17,84,17,16,47,0,177,63,58,61,178
2008,Kern County,Bakersfield,2077,25,48,708,1296,16160,4168,2516,9476,1100,17,16,272,795,2596,567,316,1713,96,39,26,161,22,42,6,162,89,92,365,388,100,4,55,58,4,99,179,242,601,274,2870,1298,2138,323,958,857,2030,611,502,917,1566,705,245,51,34,1576,4090,1046,210,338,40,2091,3216,1725,1941,2594
2008,Kern County,Delano,247,5,11,54,177,1974,857,542,575,141,3,3,20,115,180,60,32,88,8,74,23,105,3,8,3,16,4,2,32,7,2,0,5,4,2,34,11,18,33,115,722,135,246,41,140,65,611,255,168,188,367,137,38,14,14,101,106,111,19,29,1,180,121,80,128,246
2008,Kern County,Ridgecrest,122,1,19,13,89,553,155,56,342,61,1,6,7,47,115,41,16,58,1,3,9,13,0,19,0,1,0,1,11,4,3,0,0,6,0,0,2,10,36,41,59,96,95,38,46,11,60,29,25,6,22,14,20,2,0,22,83,8,19,45,1,162,95,68,53,126
2008,Kern County,Shafter,45,2,4,7,32,518,194,73,251,24,2,1,4,17,417,155,62,200,1,12,4,17,2,4,0,2,1,1,3,1,0,0,0,4,0,2,0,7,12,13,106,88,88,37,47,4,106,57,43,6,44,23,6,0,1,6,93,18,11,27,1,94,80,42,61,68
2008,Kern County,Taft,40,0,0,4,36,393,95,34,264,23,0,0,2,21,64,25,9,30,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,2,0,4,14,18,32,63,48,14,30,4,47,18,22,7,20,9,5,2,1,31,130,10,6,27,2,55,76,50,51,87
2008,Kern County,California City,75,0,8,19,48,415,192,42,181,35,0,4,4,27,51,29,6,16,2,0,0,2,0,8,0,4,0,5,10,2,5,0,2,5,0,5,6,10,22,10,101,91,146,34,79,33,46,16,20,10,19,9,14,0,2,10,43,10,8,41,0,67,38,25,34,84
2008,Kern County,Stallion Springs,3,0,0,0,3,8,3,0,5,3,0,0,0,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3
2008,Kern County,Bear Valley,0,0,0,0,0,56,10,1,45,0,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,1,4,2,3,0,1,2,0,0,1,0,0,0,1,0,1,4,0,39,10,6,2,27
2008,Kern County,Union Pacific RR - Kern,0,0,0,0,0,13,3,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,2,0
2008,Kern County,CSU Bakersfield,4,0,0,0,4,93,25,3,65,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,18,6,3,3,0,19,0,13,6,1,0,2,0,0,0,15,1,11,25,0,13,15,17,17,16
2008,Kern County,CA Highway Patrol - Kern,3,0,0,0,3,426,0,392,34,2,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,385,7,0,0,0,0,0,32,0,0,0,2,2,0,0,32
2008,Kings County,Kings Co. Sheriff's Department,177,3,8,18,148,607,213,62,332,92,1,2,4,85,66,27,6,33,1,6,3,10,3,7,1,6,0,2,10,6,1,0,0,6,0,5,20,16,69,43,118,95,104,13,34,57,109,27,20,62,27,21,14,2,1,9,44,22,6,6,1,241,172,47,46,67
2008,Kings County,Corcoran,69,0,1,6,62,209,86,24,99,40,0,1,5,34,31,17,2,12,2,1,1,4,1,1,0,1,0,0,5,2,1,0,0,1,0,2,6,7,17,32,42,44,55,14,36,5,31,13,18,0,18,6,0,0,0,3,22,15,12,14,1,32,22,19,27,31
2008,Kings County,Hanford,227,2,12,66,147,1899,371,212,1316,130,2,5,25,98,371,71,24,276,4,5,7,16,3,11,1,7,3,5,51,5,6,0,4,4,0,47,4,23,46,74,336,35,212,58,73,81,159,87,40,32,162,31,19,4,20,261,546,60,88,107,7,223,367,249,354,346
2008,Kings County,Lemoore,63,2,4,12,45,651,132,81,438,49,2,3,5,39,134,24,10,100,3,1,7,11,1,4,0,3,1,0,8,3,1,0,1,2,0,5,3,5,13,24,55,77,97,16,42,39,35,12,14,9,55,17,9,0,0,85,133,41,23,32,16,108,102,81,105,150
2008,Kings County,Union Pacific RR - Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Kings County,Porterville State Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Kings County,Avenal,77,0,2,8,67,168,71,16,81,35,0,1,3,31,15,4,1,10,4,2,1,7,2,2,0,0,4,0,4,5,0,0,0,2,0,1,6,12,31,18,46,25,42,12,8,22,29,6,5,18,11,3,2,1,0,2,22,3,14,9,0,30,18,10,25,28
2008,Kings County,CA Highway Patrol - Kings,1,0,0,0,1,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Lake County,Lake Co. Sheriff's Department,198,3,10,21,164,859,417,7,435,177,3,6,11,157,174,85,6,83,9,0,0,9,3,9,1,5,2,3,11,7,1,1,2,6,0,4,18,20,33,93,211,206,243,65,129,49,174,62,92,20,3,1,3,1,3,3,120,15,4,97,4,188,136,90,100,109
2008,Lake County,Lakeport,19,0,4,3,12,254,68,19,167,8,0,1,1,6,51,11,1,39,0,0,0,0,0,4,0,0,0,1,2,1,0,1,0,0,0,1,0,1,5,6,27,41,27,8,14,5,41,19,19,3,7,6,6,2,0,28,41,4,10,23,0,59,36,29,35,67
2008,Lake County,Clearlake,81,2,14,17,48,532,181,82,269,29,1,2,7,19,87,24,12,51,9,2,0,11,4,13,1,1,2,3,11,7,4,1,0,3,0,2,2,6,25,15,65,116,102,29,57,16,79,17,51,11,38,16,28,1,2,21,40,10,9,102,0,84,68,44,62,95
2008,Lake County,CA Highway Patrol - Lake,0,0,0,0,0,126,0,106,20,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,14,0,0,0,0,20,0,0,0,0,0,0,0,20
2008,Lassen County,Lassen Co. Sheriff's Department,34,0,7,3,24,148,54,2,92,25,0,4,2,19,73,22,2,49,0,1,4,5,2,7,0,2,0,0,1,1,0,0,0,0,0,2,1,1,18,4,31,23,23,0,1,22,31,1,0,30,2,0,0,0,0,2,12,4,6,26,4,38,29,16,15,32
2008,Lassen County,Susanville,87,1,6,9,71,289,77,9,203,81,0,5,6,70,245,65,10,170,0,0,0,0,0,6,0,0,1,4,4,1,0,0,1,1,0,6,4,12,42,13,36,41,29,3,6,20,48,1,1,46,1,8,0,0,3,21,65,3,23,38,1,49,35,46,64,58
2008,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2008,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,0,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,5,0,0,0,0,1,0,0,5
2008,Los Angeles County,Los Angeles Co. Sheriff's Department,7362,135,232,1967,5028,19893,5311,5382,9200,3998,55,151,603,3189,2579,870,431,1278,119,267,31,417,40,195,37,630,152,181,1004,712,246,21,85,146,12,745,1354,686,1203,1785,3274,2037,3641,692,1927,1022,1670,636,424,610,4498,680,204,19,63,768,4215,617,190,586,19,2723,4430,1525,1520,1725
